split,family,seed,perturbation,node_left,node_right,true_distance,haos_distance,shortest_path_distance,spectral_distance,invariant_overlap,persistence_score,causal_depth,temporal_order_stability
all,grid,4104,frozen,0,1,0.367176258361,0.51732787672,0.270896152188,0.39119602878,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,2,0.728721128037,0.987265070649,0.558271828743,0.967880902197,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,3,0.307442896614,0.504697856065,0.221600995948,0.379185379729,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,4,0.460833128987,0.533078357164,0.39872359715,0.412152882165,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,5,0.790336796342,0.770808615352,0.668676806144,0.680817721963,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,6,0.70273250806,0.949621239697,0.527634786674,0.939008407437,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,7,0.837014754978,0.803505543123,0.747159775092,0.732510273639,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,0,8,0.982647723903,0.861497524742,0.8861731885,0.81775044912,0.164662065041,0.635448569068,0.52454031884,0.344800814594
all,grid,4104,frozen,1,2,0.382970449301,0.709158465684,0.287375676555,0.59670720139,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,1,3,0.551750262404,0.587714403844,0.492497148135,0.507933933175,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,1,4,0.407771075885,0.528871037926,0.316884873818,0.384827504086,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,1,5,0.575596577493,0.613769821691,0.569293437379,0.515873323686,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,1,6,0.861114600912,0.936339277162,0.792645746949,0.891749870395,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,1,7,0.835490618798,0.751876766151,0.665321051759,0.681460042886,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,1,8,0.844766249594,0.871182535455,0.786789819735,0.800527648331,0.158741950088,0.635448569068,0.535366232609,0.357703122483
all,grid,4104,frozen,2,3,0.817149566888,0.955897613816,0.77987282469,0.902426123083,0.108014958775,0.635448569068,0.47886571514,0.262010067908
all,grid,4104,frozen,2,4,0.507451177822,0.798309726957,0.551870969818,0.724992466316,0.108014958775,0.635448569068,0.47886571514,0.262010067908
all,grid,4104,frozen,2,5,0.377914491881,0.743116528189,0.281917760824,0.625788358786,0.108014958775,0.635448569068,0.47886571514,0.262010067908
all,grid,4104,frozen,2,6,1,0.932820247422,1,0.909307872903,0.108014958775,0.635448569068,0.47886571514,0.262010067908
all,grid,4104,frozen,2,7,0.823998512981,0.875569932139,0.731485359927,0.801645393585,0.108014958775,0.635448569068,0.47886571514,0.262010067908
all,grid,4104,frozen,2,8,0.677403637615,0.998770140273,0.49941414318,0.998600130829,0.108014958775,0.635448569068,0.47886571514,0.262010067908
all,grid,4104,frozen,3,4,0.362529461337,0.409331247704,0.266356202903,0.247771071323,0.177305691103,0.635448569068,0.563219488961,0.280619518492
all,grid,4104,frozen,3,5,0.727296082384,0.704276736921,0.536309411897,0.619391201847,0.177305691103,0.635448569068,0.563219488961,0.280619518492
all,grid,4104,frozen,3,6,0.39910752514,0.672414330473,0.306033790726,0.574739842976,0.177305691103,0.635448569068,0.563219488961,0.280619518492
all,grid,4104,frozen,3,7,0.600229690348,0.611109514903,0.5745484308,0.520582805972,0.177305691103,0.635448569068,0.563219488961,0.280619518492
all,grid,4104,frozen,3,8,0.828721438551,0.880741879808,0.753805794253,0.816568308239,0.177305691103,0.635448569068,0.563219488961,0.280619518492
all,grid,4104,frozen,4,5,0.366222391007,0.50642915157,0.269953208994,0.374333060105,0.278139078014,0.635448569068,0.653840500544,0.222674336919
all,grid,4104,frozen,4,6,0.497802409409,0.684664750878,0.475760873131,0.590084222367,0.278139078014,0.635448569068,0.653840500544,0.222674336919
all,grid,4104,frozen,4,7,0.430488131421,0.489439601163,0.348436177942,0.351861983325,0.278139078014,0.635448569068,0.653840500544,0.222674336919
all,grid,4104,frozen,4,8,0.52181583136,0.714485518552,0.48744959135,0.621703394574,0.278139078014,0.635448569068,0.653840500544,0.222674336919
all,grid,4104,frozen,5,6,0.752253805352,0.835706496003,0.718082239176,0.760528741191,0.21633455114,0.635448569068,0.587633683792,0.0895035061506
all,grid,4104,frozen,5,7,0.486257062278,0.438626664796,0.449567599103,0.312391939181,0.21633455114,0.635448569068,0.587633683792,0.0895035061506
all,grid,4104,frozen,5,8,0.30128088865,0.536990565037,0.217496382356,0.38817513867,0.21633455114,0.635448569068,0.587633683792,0.0895035061506
all,grid,4104,frozen,6,7,0.364755878049,0.636629107947,0.268514640073,0.526182199541,0.139785087169,0.635448569068,0.488525514715,0.13550852823
all,grid,4104,frozen,6,8,0.695437686707,1,0.514598290839,1,0.139785087169,0.635448569068,0.488525514715,0.13550852823
all,grid,4104,frozen,7,8,0.339919710089,0.599286476281,0.246083650766,0.474738425637,0.198020159233,0.635448569068,0.55209814606,0.0349720850696
all,spiral,4101,frozen,0,1,0.182245336063,0.329378309263,0.124421507743,0.179121311086,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,2,0.353830470437,0.414698917776,0.281623686915,0.279114628191,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,3,0.416432851969,0.63934880311,0.579162565693,0.531547168351,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,4,0.306025342079,0.705387089336,0.212815479224,0.602082132712,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,5,0.272033077892,0.348471789293,0.178737527097,0.187440990518,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,6,0.475179339784,0.478154653705,0.323296216525,0.357618040453,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,7,0.634187521177,0.855868954155,0.492500970665,0.797892908548,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,0,8,0.644300118668,0.791199021439,0.787184520776,0.696765177939,0.225232976771,0.87728672779,0.668917502818,0.341277813294
all,spiral,4101,frozen,1,2,0.261146829154,0.369140366886,0.169757377419,0.22057743449,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,1,3,0.485487045279,0.631504084019,0.467296256197,0.529502970109,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,1,4,0.482877083874,0.829570125456,0.337236986967,0.779903536919,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,1,5,0.325959074213,0.283632617131,0.238008520339,0.119345075104,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,1,6,0.29329643816,0.335462410517,0.198874708782,0.179264900948,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,1,7,0.565453366342,0.845623950699,0.380634661169,0.79380224028,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,1,8,0.759253803994,0.797486079431,0.67531821128,0.709812585012,0.238367525289,0.87728672779,0.712050196678,0.312026910666
all,spiral,4101,frozen,2,3,0.362472047391,0.577717044971,0.297538878778,0.443406879563,0.216251572057,0.87728672779,0.704866848992,0.220775381171
all,spiral,4101,frozen,2,4,0.562448055969,0.847106358499,0.494439166139,0.780125386175,0.216251572057,0.87728672779,0.704866848992,0.220775381171
all,spiral,4101,frozen,2,5,0.579183398345,0.470948962373,0.407765897758,0.336118326536,0.216251572057,0.87728672779,0.704866848992,0.220775381171
all,spiral,4101,frozen,2,6,0.357722045879,0.453553145332,0.288635234451,0.306290915789,0.216251572057,0.87728672779,0.704866848992,0.220775381171
all,spiral,4101,frozen,2,7,0.304337506259,0.697853048627,0.21087728375,0.589575932832,0.216251572057,0.87728672779,0.704866848992,0.220775381171
all,spiral,4101,frozen,2,8,0.664274728363,0.731059063719,0.505560833861,0.638880996526,0.216251572057,0.87728672779,0.704866848992,0.220775381171
all,spiral,4101,frozen,3,4,0.380512956444,0.908431093713,0.791978044917,0.848161880647,0.0840757471656,0.87728672779,0.539567471893,0.00336697853575
all,spiral,4101,frozen,3,5,0.685714272994,0.689109418651,0.705304776536,0.590468708166,0.0840757471656,0.87728672779,0.539567471893,0.00336697853575
all,spiral,4101,frozen,3,6,0.702953654209,0.683783724426,0.586174113229,0.599077035367,0.0840757471656,0.87728672779,0.539567471893,0.00336697853575
all,spiral,4101,frozen,3,7,0.421169201709,0.861747171995,0.508416162528,0.819729925992,0.0840757471656,0.87728672779,0.539567471893,0.00336697853575
all,spiral,4101,frozen,3,8,0.301805019179,0.367620638304,0.208021955083,0.196649901688,0.0840757471656,0.87728672779,0.539567471893,0.00336697853575
all,spiral,4101,frozen,4,5,0.46863593401,0.799910797322,0.391553006321,0.770063212123,0.0483667600819,0.87728672779,0.50339435231,0.448894158766
all,spiral,4101,frozen,4,6,0.775012752812,0.971558752814,0.536111695749,0.959048693747,0.0483667600819,0.87728672779,0.50339435231,0.448894158766
all,spiral,4101,frozen,4,7,0.761040347641,0.997131396553,0.705316449889,1,0.0483667600819,0.87728672779,0.50339435231,0.448894158766
all,spiral,4101,frozen,4,8,0.451264401955,0.954313039945,1,0.923995538971,0.0483667600819,0.87728672779,0.50339435231,0.448894158766
all,spiral,4101,frozen,5,6,0.533367203983,0.362377921039,0.436883229121,0.228566313126,0.100835498575,0.87728672779,0.567753014411,0.421084091597
all,spiral,4101,frozen,5,7,0.879336992502,0.926609171742,0.618643181508,0.903853309443,0.100835498575,0.87728672779,0.567753014411,0.421084091597
all,spiral,4101,frozen,5,8,0.885857420194,0.816165430485,0.913326731619,0.755227785824,0.100835498575,0.87728672779,0.567753014411,0.421084091597
all,spiral,4101,frozen,6,7,0.593806249629,0.867768592547,0.499512518201,0.848872754367,0.0874187889452,0.87728672779,0.592924023959,0.335018082729
all,spiral,4101,frozen,6,8,1,0.839861936051,0.794196068312,0.777906927305,0.0874187889452,0.87728672779,0.592924023959,0.335018082729
all,spiral,4101,frozen,7,8,0.668940812104,1,0.716438117611,0.97194296489,0.048811304102,0.87728672779,0.540851183853,0.263853163722
all,spiral,4102,frozen,0,1,0.226886858006,0.401336376318,0.141350211449,0.269014552274,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,2,0.411529488867,0.537773170201,0.320394572793,0.442733320725,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,3,0.43544677575,0.659062104835,0.579153324072,0.566842189632,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,4,0.28807523709,0.629803112042,0.180862690332,0.523365035518,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,5,0.287524413735,0.377871514373,0.18041465551,0.233328486974,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,6,0.520865451227,0.570126028638,0.327140471479,0.470975690204,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,7,0.674173329833,0.880880833796,0.508101600015,0.831984830251,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,0,8,0.59755457842,0.816081532564,0.819137309668,0.74767209653,0.190525685055,0.883257169154,0.660382796076,0.348063533414
all,spiral,4102,frozen,1,2,0.285824569641,0.42565724968,0.179044361343,0.291274564815,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,1,3,0.497532535879,0.607791973421,0.437803112622,0.51419842373,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,1,4,0.511165944977,0.813135358695,0.322212901781,0.773520795918,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,1,5,0.347786641226,0.321940158046,0.243413104707,0.170571771755,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,1,6,0.293978636447,0.350042449231,0.18579026003,0.202297810851,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,1,7,0.581679276179,0.827534029407,0.366751388565,0.785263156581,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,1,8,0.755200457927,0.817002707905,0.677787098219,0.748797856761,0.232565196612,0.883257169154,0.716205284587,0.275466714296
all,spiral,4102,frozen,2,3,0.358846151115,0.549641049227,0.258758751279,0.421337602376,0.198145775794,0.883257169154,0.709715134333,0.143355301623
all,spiral,4102,frozen,2,4,0.620825553059,0.871098363083,0.501257263124,0.811507428763,0.198145775794,0.883257169154,0.709715134333,0.143355301623
all,spiral,4102,frozen,2,5,0.625481094235,0.570364287999,0.42245746605,0.456755748617,0.198145775794,0.883257169154,0.709715134333,0.143355301623
all,spiral,4102,frozen,2,6,0.348380492309,0.45900319246,0.244201612316,0.322546183552,0.198145775794,0.883257169154,0.709715134333,0.143355301623
all,spiral,4102,frozen,2,7,0.296201754671,0.637463962339,0.187707027222,0.52623444614,0.198145775794,0.883257169154,0.709715134333,0.143355301623
all,spiral,4102,frozen,2,8,0.694127874849,0.757679124258,0.498742736876,0.695350542627,0.198145775794,0.883257169154,0.709715134333,0.143355301623
all,spiral,4102,frozen,3,4,0.451555751024,0.875790615291,0.760016014403,0.833700393847,0.0843258349049,0.883257169154,0.565960272511,0
all,spiral,4102,frozen,3,5,0.722563124457,0.687006642446,0.681216217329,0.604012889098,0.0843258349049,0.883257169154,0.565960272511,0
all,spiral,4102,frozen,3,6,0.689873589296,0.652243093453,0.502960363595,0.575997486901,0.0843258349049,0.883257169154,0.565960272511,0
all,spiral,4102,frozen,3,7,0.404656959733,0.803433759321,0.446465778501,0.775591979262,0.0843258349049,0.883257169154,0.565960272511,0
all,spiral,4102,frozen,3,8,0.345169412144,0.428601361451,0.239983985597,0.276306722335,0.0843258349049,0.883257169154,0.565960272511,0
all,spiral,4102,frozen,4,5,0.471000960035,0.771317428675,0.361277345842,0.752904996735,0.0580513584869,0.883257169154,0.519711814707,0.442395693578
all,spiral,4102,frozen,4,6,0.803415323132,0.967048434207,0.508003161811,0.970794846683,0.0580513584869,0.883257169154,0.519711814707,0.442395693578
all,spiral,4102,frozen,4,7,0.815642534285,0.921784844788,0.688964290346,0.929679403495,0.0580513584869,0.883257169154,0.519711814707,0.442395693578
all,spiral,4102,frozen,4,8,0.4169242496,0.929172480468,1,0.915313250775,0.0580513584869,0.883257169154,0.519711814707,0.442395693578
all,spiral,4102,frozen,5,6,0.568811991079,0.427382937178,0.429203364737,0.31901157071,0.101329290999,0.883257169154,0.572294794403,0.407893961391
all,spiral,4102,frozen,5,7,0.915605177808,0.937607713099,0.610164493272,0.934440461547,0.101329290999,0.883257169154,0.572294794403,0.407893961391
all,spiral,4102,frozen,5,8,0.857217446178,0.836240483884,0.921200202925,0.797698675749,0.101329290999,0.883257169154,0.572294794403,0.407893961391
all,spiral,4102,frozen,6,7,0.584156494032,0.830315547185,0.431908639538,0.819125112203,0.0995062022097,0.883257169154,0.6253164197,0.286616966183
all,spiral,4102,frozen,6,8,1,0.858196061706,0.742944349191,0.822475589647,0.0995062022097,0.883257169154,0.6253164197,0.286616966183
all,spiral,4102,frozen,7,8,0.7308352191,1,0.686449764097,1,0.0559346393619,0.883257169154,0.563720779827,0.188395312398
all,spiral,4103,frozen,0,1,0.229198789818,0.376755709025,0.190971391187,0.233897596331,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,2,0.349380147835,0.3897132874,0.343714319277,0.261979356947,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,3,0.363553382793,0.491303712577,0.374357849561,0.357560579957,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,4,0.262604358146,0.632665776975,0.219417670604,0.520572609719,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,5,0.348197585509,0.417117139173,0.341326245733,0.272860112821,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,6,0.533782899024,0.558470060047,0.462254939264,0.456959511189,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,7,0.64201012804,0.829640752506,0.653913398146,0.772591129438,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,0,8,0.560612571212,0.775122945079,0.653803115183,0.706543323865,0.249147828556,0.79399078194,0.640026785672,0.170805969229
all,spiral,4103,frozen,1,2,0.267129984977,0.340239975014,0.223908869224,0.193415825545,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,1,3,0.482561213237,0.50612476619,0.549452710411,0.405334106991,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,1,4,0.491370558126,0.793116096755,0.410389061791,0.746807830943,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,1,5,0.358173473036,0.301042574158,0.362272067587,0.143125812213,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,1,6,0.306703118098,0.368453176536,0.271283548077,0.223325091655,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,1,7,0.598588755516,0.82413697464,0.534107948093,0.78094296157,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,1,8,0.746734713232,0.820415033936,0.828897976033,0.755112786387,0.219811605459,0.79399078194,0.6254129364,0.159117940444
all,spiral,4103,frozen,2,3,0.340059052884,0.467172215124,0.325543841187,0.332061214788,0.220540701727,0.79399078194,0.627480107195,0.0968725026301
all,spiral,4103,frozen,2,4,0.56628519585,0.805021448888,0.563131989881,0.739730513946,0.220540701727,0.79399078194,0.627480107195,0.0968725026301
all,spiral,4103,frozen,2,5,0.613927520315,0.460193032301,0.586180936811,0.333449148608,0.220540701727,0.79399078194,0.627480107195,0.0968725026301
all,spiral,4103,frozen,2,6,0.372189357691,0.467831106604,0.395010893191,0.335078001641,0.220540701727,0.79399078194,0.627480107195,0.0968725026301
all,spiral,4103,frozen,2,7,0.331553001714,0.697651089227,0.310199078869,0.602901300832,0.220540701727,0.79399078194,0.627480107195,0.0968725026301
all,spiral,4103,frozen,2,8,0.650545007811,0.752154372135,0.604989106809,0.683472790622,0.220540701727,0.79399078194,0.627480107195,0.0968725026301
all,spiral,4103,frozen,3,4,0.401867648595,0.796826063867,0.593775520165,0.740968878531,0.126879676829,0.79399078194,0.533938118147,0.0136603699695
all,spiral,4103,frozen,3,5,0.711749398069,0.593494073269,0.715684095295,0.490970276586,0.126879676829,0.79399078194,0.533938118147,0.0136603699695
all,spiral,4103,frozen,3,6,0.700346743783,0.633998352861,0.720554734378,0.543765809354,0.126879676829,0.79399078194,0.533938118147,0.0136603699695
all,spiral,4103,frozen,3,7,0.420073418489,0.819764958569,0.635742920056,0.773237005692,0.126879676829,0.79399078194,0.533938118147,0.0136603699695
all,spiral,4103,frozen,3,8,0.312368357239,0.502906746776,0.279445265622,0.363559234719,0.126879676829,0.79399078194,0.533938118147,0.0136603699695
all,spiral,4103,frozen,4,5,0.476876262514,0.769676550749,0.560743916338,0.745386432502,0.0620344160275,0.79399078194,0.469368597424,0.312575367078
all,spiral,4103,frozen,4,6,0.796355967536,0.962226308493,0.681672609868,0.967329894025,0.0620344160275,0.79399078194,0.469368597424,0.312575367078
all,spiral,4103,frozen,4,7,0.793107562345,0.976908154364,0.87333106875,0.989432895944,0.0620344160275,0.79399078194,0.469368597424,0.312575367078
all,spiral,4103,frozen,4,8,0.426595699379,0.987797476399,0.873220785787,0.979191557252,0.0620344160275,0.79399078194,0.469368597424,0.312575367078
all,spiral,4103,frozen,5,6,0.580869813968,0.38183713499,0.633555615664,0.262941055492,0.0774505586099,0.79399078194,0.434303082886,0.281136208745
all,spiral,4103,frozen,5,7,0.941764034781,0.919768772518,0.89638001568,0.913537636668,0.0774505586099,0.79399078194,0.434303082886,0.281136208745
all,spiral,4103,frozen,5,8,0.876826105574,0.855242229397,0.995129360917,0.825024055114,0.0774505586099,0.79399078194,0.434303082886,0.281136208745
all,spiral,4103,frozen,6,7,0.620442918955,0.871087180605,0.70520997206,0.861052939463,0.0846326538376,0.79399078194,0.458939743055,0.200721665889
all,spiral,4103,frozen,6,8,1,0.873505020635,1,0.852628794451,0.0846326538376,0.79399078194,0.458939743055,0.200721665889
all,spiral,4103,frozen,7,8,0.685619788992,1,0.915188185678,1,0.043879714639,0.79399078194,0.386214156963,0.132218736071
all,spiral,4104,frozen,0,1,0.130438782177,0.29683059542,0.108184499134,0.14445225252,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,2,0.32611743834,0.410983683456,0.250650669813,0.262628756439,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,3,0.400136271644,0.548284618027,0.492867269586,0.419923143372,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,4,0.309021680458,0.626752594789,0.226317652983,0.499430421553,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,5,0.275125865276,0.259736523345,0.187864340839,0.0780058626328,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,6,0.460712472354,0.781948708575,0.38238230962,0.708291038306,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,7,0.561645487763,0.584061409698,0.417235547862,0.455004775652,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,0,8,0.612817297781,0.864239323942,0.773682347017,0.773657490593,0.235329407776,0.858912608576,0.68453504035,0.33583424031
all,spiral,4104,frozen,1,2,0.231031134609,0.372796126786,0.152293933991,0.214220420146,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,1,3,0.411643388062,0.516298314121,0.394510533764,0.38540239976,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,1,4,0.428564964365,0.717607027149,0.334502152117,0.627739331058,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,1,5,0.321409704345,0.286953208519,0.243566573856,0.111287949944,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,1,6,0.340440361686,0.71393595831,0.274197810486,0.602608134955,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,1,7,0.48069523555,0.541766126462,0.31887881204,0.408818781986,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,1,8,0.682906489295,0.860730597951,0.675325611195,0.770908573615,0.241349539867,0.858912608576,0.722060008158,0.321897948454
all,spiral,4104,frozen,2,3,0.320489061576,0.388672115268,0.242216599773,0.245987222902,0.211900632261,0.858912608576,0.707322407339,0.197247535468
all,spiral,4104,frozen,2,4,0.542550082198,0.816412524414,0.476968322796,0.735549236359,0.211900632261,0.858912608576,0.707322407339,0.197247535468
all,spiral,4104,frozen,2,5,0.552030214266,0.382474613912,0.395860507847,0.229597682935,0.211900632261,0.858912608576,0.707322407339,0.197247535468
all,spiral,4104,frozen,2,6,0.377020860516,0.829812742466,0.426491744476,0.761094781179,0.211900632261,0.858912608576,0.707322407339,0.197247535468
all,spiral,4104,frozen,2,7,0.250822893009,0.358746154712,0.166584878049,0.200428523909,0.211900632261,0.858912608576,0.707322407339,0.197247535468
all,spiral,4104,frozen,2,8,0.657365857991,0.832903908764,0.523031677204,0.762370101495,0.211900632261,0.858912608576,0.707322407339,0.197247535468
all,spiral,4104,frozen,3,4,0.394639409808,0.879217788976,0.719184922569,0.801092205316,0.111760097853,0.858912608576,0.583687069206,0.0116457502519
all,spiral,4104,frozen,3,5,0.674808618261,0.558989218093,0.63807710762,0.425436233094,0.111760097853,0.858912608576,0.583687069206,0.0116457502519
all,spiral,4104,frozen,3,6,0.684756812238,0.896983571603,0.668708344249,0.821478896779,0.111760097853,0.858912608576,0.583687069206,0.0116457502519
all,spiral,4104,frozen,3,7,0.359302067676,0.425041092672,0.310436522151,0.284274213455,0.111760097853,0.858912608576,0.583687069206,0.0116457502519
all,spiral,4104,frozen,3,8,0.344144120703,0.673341881907,0.280815077431,0.563950976055,0.111760097853,0.858912608576,0.583687069206,0.0116457502519
all,spiral,4104,frozen,4,5,0.477565207485,0.643431348393,0.414181993822,0.56721381746,0.0452594217155,0.858912608576,0.508510199141,0.444011724734
all,spiral,4104,frozen,4,6,0.767632608903,1,0.608699962603,1,0.0452594217155,0.858912608576,0.508510199141,0.444011724734
all,spiral,4104,frozen,4,7,0.710774422416,0.947343050695,0.643553200845,0.906225869553,0.0452594217155,0.858912608576,0.508510199141,0.444011724734
all,spiral,4104,frozen,4,8,0.398510664472,0.919295590845,1,0.87852983034,0.0452594217155,0.858912608576,0.508510199141,0.444011724734
all,spiral,4104,frozen,5,6,0.489896510625,0.752694412137,0.517764384342,0.696080987588,0.0965776542819,0.858912608576,0.569038613414,0.421185093088
all,spiral,4104,frozen,5,7,0.802101598642,0.534990327894,0.562445385896,0.417169562919,0.0965776542819,0.858912608576,0.569038613414,0.421185093088
all,spiral,4104,frozen,5,8,0.850943483606,0.879766466991,0.918892185051,0.823295873994,0.0965776542819,0.858912608576,0.569038613414,0.421185093088
all,spiral,4104,frozen,6,7,0.560311271889,0.950748625159,0.593076622525,0.906192210738,0.0373562650988,0.858912608576,0.508795044447,0.391590309757
all,spiral,4104,frozen,6,8,1,0.962351877036,0.94952342168,0.932541580463,0.0373562650988,0.858912608576,0.508795044447,0.391590309757
all,spiral,4104,frozen,7,8,0.685620889391,0.883742901856,0.591251599582,0.848214843526,0.094483703817,0.858912608576,0.599615270117,0.157358163347
