condition,seed,refinement_level,setting_left,setting_right,G,expected_relation,holdout_edge
semantic_permutation_control,3103,3,epsilon,zeta,0.446464023169,1,True
semantic_permutation_control,3103,3,zeta,alpha,-1.00020679287,1,False
semantic_permutation_control,3103,3,zeta,beta,-0.00165323255724,0,False
semantic_permutation_control,3103,3,zeta,gamma,-0.0014237542077,0.35,False
semantic_permutation_control,3103,3,zeta,delta,1.00694218808,0,False
semantic_permutation_control,3103,3,zeta,epsilon,-0.446464023169,-1,False
semantic_permutation_control,3103,3,zeta,zeta,8.82153632355e-19,0,False
topology_destroyed_control,3101,0,alpha,alpha,-2.11666987985e-19,0,False
topology_destroyed_control,3101,0,alpha,beta,0.0301392463644,1,True
topology_destroyed_control,3101,0,alpha,gamma,0.134320448977,0,False
topology_destroyed_control,3101,0,alpha,delta,-0.0895298408392,0.45,False
topology_destroyed_control,3101,0,alpha,epsilon,0.0260281117942,0,False
topology_destroyed_control,3101,0,alpha,zeta,-0.147338759712,-1,False
topology_destroyed_control,3101,0,beta,alpha,-0.0301392463644,-1,False
topology_destroyed_control,3101,0,beta,beta,0,0,False
topology_destroyed_control,3101,0,beta,gamma,0.137866549439,1,False
topology_destroyed_control,3101,0,beta,delta,-0.048629240277,0,False
topology_destroyed_control,3101,0,beta,epsilon,0.0237468999498,0,False
topology_destroyed_control,3101,0,beta,zeta,-0.173850304108,0,False
topology_destroyed_control,3101,0,gamma,alpha,-0.134320448977,0,False
topology_destroyed_control,3101,0,gamma,beta,-0.137866549439,-1,False
topology_destroyed_control,3101,0,gamma,gamma,-4.28825446823e-19,0,False
topology_destroyed_control,3101,0,gamma,delta,0.0329159120216,1,True
topology_destroyed_control,3101,0,gamma,epsilon,0.0408160579476,0,False
topology_destroyed_control,3101,0,gamma,zeta,-0.0719939111547,-0.35,False
topology_destroyed_control,3101,0,delta,alpha,0.0895298408392,-0.45,False
topology_destroyed_control,3101,0,delta,beta,0.048629240277,0,False
topology_destroyed_control,3101,0,delta,gamma,-0.0329159120216,-1,False
topology_destroyed_control,3101,0,delta,delta,0,0,False
topology_destroyed_control,3101,0,delta,epsilon,0.100587528456,1,False
topology_destroyed_control,3101,0,delta,zeta,0.0140061797822,0,False
topology_destroyed_control,3101,0,epsilon,alpha,-0.0260281117942,0,False
topology_destroyed_control,3101,0,epsilon,beta,-0.0237468999498,0,False
topology_destroyed_control,3101,0,epsilon,gamma,-0.0408160579476,0,False
topology_destroyed_control,3101,0,epsilon,delta,-0.100587528456,-1,False
topology_destroyed_control,3101,0,epsilon,epsilon,-2.21070657145e-19,0,False
topology_destroyed_control,3101,0,epsilon,zeta,-0.0678116932861,1,True
topology_destroyed_control,3101,0,zeta,alpha,0.147338759712,1,False
topology_destroyed_control,3101,0,zeta,beta,0.173850304108,0,False
topology_destroyed_control,3101,0,zeta,gamma,0.0719939111547,0.35,False
topology_destroyed_control,3101,0,zeta,delta,-0.0140061797822,0,False
topology_destroyed_control,3101,0,zeta,epsilon,0.0678116932861,-1,False
topology_destroyed_control,3101,0,zeta,zeta,-8.20555070728e-20,0,False
topology_destroyed_control,3101,1,alpha,alpha,4.34010462414e-19,0,False
topology_destroyed_control,3101,1,alpha,beta,0.173679320443,1,True
topology_destroyed_control,3101,1,alpha,gamma,-5.21700658434e-05,0,False
topology_destroyed_control,3101,1,alpha,delta,0.168280919764,0.45,False
topology_destroyed_control,3101,1,alpha,epsilon,0.165870455444,0,False
topology_destroyed_control,3101,1,alpha,zeta,0.06334644459,-1,False
topology_destroyed_control,3101,1,beta,alpha,-0.173679320443,-1,False
topology_destroyed_control,3101,1,beta,beta,2.12377137788e-19,0,False
topology_destroyed_control,3101,1,beta,gamma,0.16514485686,1,False
topology_destroyed_control,3101,1,beta,delta,0.00581323208626,0,False
topology_destroyed_control,3101,1,beta,epsilon,0.138351605687,0,False
topology_destroyed_control,3101,1,beta,zeta,-0.0973754879968,0,False
topology_destroyed_control,3101,1,gamma,alpha,5.21700658434e-05,0,False
topology_destroyed_control,3101,1,gamma,beta,-0.16514485686,-1,False
topology_destroyed_control,3101,1,gamma,gamma,-1.05933218994e-19,0,False
topology_destroyed_control,3101,1,gamma,delta,-0.00393670160291,1,True
topology_destroyed_control,3101,1,gamma,epsilon,-0.0243953628021,0,False
topology_destroyed_control,3101,1,gamma,zeta,-0.0781122841435,-0.35,False
topology_destroyed_control,3101,1,delta,alpha,-0.168280919764,-0.45,False
topology_destroyed_control,3101,1,delta,beta,-0.00581323208626,0,False
topology_destroyed_control,3101,1,delta,gamma,0.00393670160291,-1,False
topology_destroyed_control,3101,1,delta,delta,-4.37546877336e-19,0,False
topology_destroyed_control,3101,1,delta,epsilon,-0.0759836547462,1,False
topology_destroyed_control,3101,1,delta,zeta,-0.162840138157,0,False
topology_destroyed_control,3101,1,epsilon,alpha,-0.165870455444,0,False
topology_destroyed_control,3101,1,epsilon,beta,-0.138351605687,0,False
topology_destroyed_control,3101,1,epsilon,gamma,0.0243953628021,0,False
topology_destroyed_control,3101,1,epsilon,delta,0.0759836547462,-1,False
topology_destroyed_control,3101,1,epsilon,epsilon,1.10521152792e-19,0,False
topology_destroyed_control,3101,1,epsilon,zeta,0.139257923028,1,True
topology_destroyed_control,3101,1,zeta,alpha,-0.06334644459,1,False
topology_destroyed_control,3101,1,zeta,beta,0.0973754879968,0,False
topology_destroyed_control,3101,1,zeta,gamma,0.0781122841435,0.35,False
topology_destroyed_control,3101,1,zeta,delta,0.162840138157,0,False
topology_destroyed_control,3101,1,zeta,epsilon,-0.139257923028,-1,False
topology_destroyed_control,3101,1,zeta,zeta,-2.17034459956e-19,0,False
topology_destroyed_control,3101,2,alpha,alpha,-1.09708029417e-19,0,False
topology_destroyed_control,3101,2,alpha,beta,-0.0439322512454,1,True
topology_destroyed_control,3101,2,alpha,gamma,-0.0917976410835,0,False
topology_destroyed_control,3101,2,alpha,delta,0.0334019932998,0.45,False
topology_destroyed_control,3101,2,alpha,epsilon,0.0895770305324,0,False
topology_destroyed_control,3101,2,alpha,zeta,0.0343397979056,-1,False
topology_destroyed_control,3101,2,beta,alpha,0.0439322512454,-1,False
topology_destroyed_control,3101,2,beta,beta,2.11905733289e-19,0,False
topology_destroyed_control,3101,2,beta,gamma,-0.024096852351,1,False
topology_destroyed_control,3101,2,beta,delta,0.0139272792527,0,False
topology_destroyed_control,3101,2,beta,epsilon,-0.155007868162,0,False
topology_destroyed_control,3101,2,beta,zeta,-0.150459162129,0,False
topology_destroyed_control,3101,2,gamma,alpha,0.0917976410835,0,False
topology_destroyed_control,3101,2,gamma,beta,0.024096852351,-1,False
topology_destroyed_control,3101,2,gamma,gamma,-5.45106881981e-20,0,False
topology_destroyed_control,3101,2,gamma,delta,-0.0729598718387,1,True
topology_destroyed_control,3101,2,gamma,epsilon,0.0232383411077,0,False
topology_destroyed_control,3101,2,gamma,zeta,-0.0609796539911,-0.35,False
topology_destroyed_control,3101,2,delta,alpha,-0.0334019932998,-0.45,False
topology_destroyed_control,3101,2,delta,beta,-0.0139272792527,0,False
topology_destroyed_control,3101,2,delta,gamma,0.0729598718387,-1,False
topology_destroyed_control,3101,2,delta,delta,-8.31058186466e-20,0,False
topology_destroyed_control,3101,2,delta,epsilon,-0.0127093209209,1,False
topology_destroyed_control,3101,2,delta,zeta,-0.0284491164338,0,False
topology_destroyed_control,3101,2,epsilon,alpha,-0.0895770305324,0,False
topology_destroyed_control,3101,2,epsilon,beta,0.155007868162,0,False
topology_destroyed_control,3101,2,epsilon,gamma,-0.0232383411077,0,False
topology_destroyed_control,3101,2,epsilon,delta,0.0127093209209,-1,False
topology_destroyed_control,3101,2,epsilon,epsilon,-4.42260407139e-19,0,False
topology_destroyed_control,3101,2,epsilon,zeta,-0.12862385196,1,True
topology_destroyed_control,3101,2,zeta,alpha,-0.0343397979056,1,False
topology_destroyed_control,3101,2,zeta,beta,0.150459162129,0,False
topology_destroyed_control,3101,2,zeta,gamma,0.0609796539911,0.35,False
topology_destroyed_control,3101,2,zeta,delta,0.0284491164338,0,False
topology_destroyed_control,3101,2,zeta,epsilon,0.12862385196,-1,False
topology_destroyed_control,3101,2,zeta,zeta,0,0,False
topology_destroyed_control,3101,3,alpha,alpha,-2.16325386093e-19,0,False
topology_destroyed_control,3101,3,alpha,beta,-0.00346452549321,1,True
topology_destroyed_control,3101,3,alpha,gamma,0.0152378798144,0,False
topology_destroyed_control,3101,3,alpha,delta,0.122400460389,0.45,False
topology_destroyed_control,3101,3,alpha,epsilon,-0.118492525661,0,False
topology_destroyed_control,3101,3,alpha,zeta,0.100243124729,-1,False
topology_destroyed_control,3101,3,beta,alpha,0.00346452549321,-1,False
topology_destroyed_control,3101,3,beta,beta,4.65439260529e-20,0,False
topology_destroyed_control,3101,3,beta,gamma,0.0813536620122,1,False
topology_destroyed_control,3101,3,beta,delta,-0.129470279812,0,False
topology_destroyed_control,3101,3,beta,epsilon,0.114787489685,0,False
topology_destroyed_control,3101,3,beta,zeta,-0.0124566746238,0,False
topology_destroyed_control,3101,3,gamma,alpha,-0.0152378798144,0,False
topology_destroyed_control,3101,3,gamma,beta,-0.0813536620122,-1,False
topology_destroyed_control,3101,3,gamma,gamma,-1.0722662768e-19,0,False
topology_destroyed_control,3101,3,gamma,delta,0.0540299811979,1,True
topology_destroyed_control,3101,3,gamma,epsilon,-0.122188943294,0,False
topology_destroyed_control,3101,3,gamma,zeta,-0.150683836569,-0.35,False
topology_destroyed_control,3101,3,delta,alpha,-0.122400460389,-0.45,False
topology_destroyed_control,3101,3,delta,beta,0.129470279812,0,False
topology_destroyed_control,3101,3,delta,gamma,-0.0540299811979,-1,False
topology_destroyed_control,3101,3,delta,delta,-2.68997181971e-19,0,False
topology_destroyed_control,3101,3,delta,epsilon,0.0665743997434,1,False
topology_destroyed_control,3101,3,delta,zeta,-0.163751003115,0,False
topology_destroyed_control,3101,3,epsilon,alpha,0.118492525661,0,False
topology_destroyed_control,3101,3,epsilon,beta,-0.114787489685,0,False
topology_destroyed_control,3101,3,epsilon,gamma,0.122188943294,0,False
topology_destroyed_control,3101,3,epsilon,delta,-0.0665743997434,-1,False
topology_destroyed_control,3101,3,epsilon,epsilon,0,0,False
topology_destroyed_control,3101,3,epsilon,zeta,-0.0435838247004,1,True
topology_destroyed_control,3101,3,zeta,alpha,-0.100243124729,1,False
topology_destroyed_control,3101,3,zeta,beta,0.0124566746238,0,False
topology_destroyed_control,3101,3,zeta,gamma,0.150683836569,0.35,False
topology_destroyed_control,3101,3,zeta,delta,0.163751003115,0,False
topology_destroyed_control,3101,3,zeta,epsilon,0.0435838247004,-1,False
topology_destroyed_control,3101,3,zeta,zeta,-2.12289955051e-19,0,False
topology_destroyed_control,3102,0,alpha,alpha,2.13186355279e-19,0,False
topology_destroyed_control,3102,0,alpha,beta,0.0972911184127,1,True
topology_destroyed_control,3102,0,alpha,gamma,-0.126708422154,0,False
topology_destroyed_control,3102,0,alpha,delta,0.143961106577,0.45,False
topology_destroyed_control,3102,0,alpha,epsilon,0.0346095354708,0,False
topology_destroyed_control,3102,0,alpha,zeta,0.130423050581,-1,False
topology_destroyed_control,3102,0,beta,alpha,-0.0972911184127,-1,False
topology_destroyed_control,3102,0,beta,beta,-1.09980477438e-19,0,False
topology_destroyed_control,3102,0,beta,gamma,-0.148713450613,1,False
topology_destroyed_control,3102,0,beta,delta,-0.153336205276,0,False
topology_destroyed_control,3102,0,beta,epsilon,-0.123121624251,0,False
topology_destroyed_control,3102,0,beta,zeta,0.115308245594,0,False
topology_destroyed_control,3102,0,gamma,alpha,0.126708422154,0,False
topology_destroyed_control,3102,0,gamma,beta,0.148713450613,-1,False
topology_destroyed_control,3102,0,gamma,gamma,0,0,False
topology_destroyed_control,3102,0,gamma,delta,0.0404625840373,1,True
topology_destroyed_control,3102,0,gamma,epsilon,0.0619052414367,0,False
topology_destroyed_control,3102,0,gamma,zeta,0.148161338009,-0.35,False
topology_destroyed_control,3102,0,delta,alpha,-0.143961106577,-0.45,False
topology_destroyed_control,3102,0,delta,beta,0.153336205276,0,False
topology_destroyed_control,3102,0,delta,gamma,-0.0404625840373,-1,False
topology_destroyed_control,3102,0,delta,delta,2.18039159169e-19,0,False
topology_destroyed_control,3102,0,delta,epsilon,0.166883460538,1,False
topology_destroyed_control,3102,0,delta,zeta,0.146623778263,0,False
topology_destroyed_control,3102,0,epsilon,alpha,-0.0346095354708,0,False
topology_destroyed_control,3102,0,epsilon,beta,0.123121624251,0,False
topology_destroyed_control,3102,0,epsilon,gamma,-0.0619052414367,0,False
topology_destroyed_control,3102,0,epsilon,delta,-0.166883460538,-1,False
topology_destroyed_control,3102,0,epsilon,epsilon,2.20668615777e-19,0,False
topology_destroyed_control,3102,0,epsilon,zeta,0.0369398502649,1,True
topology_destroyed_control,3102,0,zeta,alpha,-0.130423050581,1,False
topology_destroyed_control,3102,0,zeta,beta,-0.115308245594,0,False
topology_destroyed_control,3102,0,zeta,gamma,-0.148161338009,0.35,False
topology_destroyed_control,3102,0,zeta,delta,-0.146623778263,0,False
topology_destroyed_control,3102,0,zeta,epsilon,-0.0369398502649,-1,False
topology_destroyed_control,3102,0,zeta,zeta,-4.43612191899e-19,0,False
topology_destroyed_control,3102,1,alpha,alpha,0,0,False
topology_destroyed_control,3102,1,alpha,beta,-0.150200258813,1,True
topology_destroyed_control,3102,1,alpha,gamma,0.00435015634217,0,False
topology_destroyed_control,3102,1,alpha,delta,-0.0389570966958,0.45,False
topology_destroyed_control,3102,1,alpha,epsilon,0.104422251884,0,False
topology_destroyed_control,3102,1,alpha,zeta,-0.136936591601,-1,False
topology_destroyed_control,3102,1,beta,alpha,0.150200258813,-1,False
topology_destroyed_control,3102,1,beta,beta,2.16455591621e-19,0,False
topology_destroyed_control,3102,1,beta,gamma,-0.0419050380073,1,False
topology_destroyed_control,3102,1,beta,delta,0.0102915162495,0,False
topology_destroyed_control,3102,1,beta,epsilon,-0.0595485241317,0,False
topology_destroyed_control,3102,1,beta,zeta,0.131548508776,0,False
topology_destroyed_control,3102,1,gamma,alpha,-0.00435015634217,0,False
topology_destroyed_control,3102,1,gamma,beta,0.0419050380073,-1,False
topology_destroyed_control,3102,1,gamma,gamma,-5.46952636409e-20,0,False
topology_destroyed_control,3102,1,gamma,delta,-0.00729295793497,1,True
topology_destroyed_control,3102,1,gamma,epsilon,0.153419730322,0,False
topology_destroyed_control,3102,1,gamma,zeta,0.0381459382757,-0.35,False
topology_destroyed_control,3102,1,delta,alpha,0.0389570966958,-0.45,False
topology_destroyed_control,3102,1,delta,beta,-0.0102915162495,0,False
topology_destroyed_control,3102,1,delta,gamma,0.00729295793497,-1,False
topology_destroyed_control,3102,1,delta,delta,2.16395772609e-19,0,False
topology_destroyed_control,3102,1,delta,epsilon,-0.155545788043,1,False
topology_destroyed_control,3102,1,delta,zeta,-0.169039119178,0,False
topology_destroyed_control,3102,1,epsilon,alpha,-0.104422251884,0,False
topology_destroyed_control,3102,1,epsilon,beta,0.0595485241317,0,False
topology_destroyed_control,3102,1,epsilon,gamma,-0.153419730322,0,False
topology_destroyed_control,3102,1,epsilon,delta,0.155545788043,-1,False
topology_destroyed_control,3102,1,epsilon,epsilon,0,0,False
topology_destroyed_control,3102,1,epsilon,zeta,0.136361296601,1,True
topology_destroyed_control,3102,1,zeta,alpha,0.136936591601,1,False
topology_destroyed_control,3102,1,zeta,beta,-0.131548508776,0,False
topology_destroyed_control,3102,1,zeta,gamma,-0.0381459382757,0.35,False
topology_destroyed_control,3102,1,zeta,delta,0.169039119178,0,False
topology_destroyed_control,3102,1,zeta,epsilon,-0.136361296601,-1,False
topology_destroyed_control,3102,1,zeta,zeta,-1.06415362859e-19,0,False
topology_destroyed_control,3102,2,alpha,alpha,1.06262910719e-19,0,False
topology_destroyed_control,3102,2,alpha,beta,0.181373232682,1,True
topology_destroyed_control,3102,2,alpha,gamma,-0.0970449634375,0,False
topology_destroyed_control,3102,2,alpha,delta,-0.0750756643316,0.45,False
topology_destroyed_control,3102,2,alpha,epsilon,-0.0477517125608,0,False
topology_destroyed_control,3102,2,alpha,zeta,0.00755023187148,-1,False
topology_destroyed_control,3102,2,beta,alpha,-0.181373232682,-1,False
topology_destroyed_control,3102,2,beta,beta,1.10465740333e-19,0,False
topology_destroyed_control,3102,2,beta,gamma,-0.0653447736656,1,False
topology_destroyed_control,3102,2,beta,delta,0.0869095850395,0,False
topology_destroyed_control,3102,2,beta,epsilon,-0.0687051572782,0,False
topology_destroyed_control,3102,2,beta,zeta,-0.107383906575,0,False
topology_destroyed_control,3102,2,gamma,alpha,0.0970449634375,0,False
topology_destroyed_control,3102,2,gamma,beta,0.0653447736656,-1,False
topology_destroyed_control,3102,2,gamma,gamma,2.69105719012e-19,0,False
topology_destroyed_control,3102,2,gamma,delta,0.0590800283697,1,True
topology_destroyed_control,3102,2,gamma,epsilon,-0.0622240284285,0,False
topology_destroyed_control,3102,2,gamma,zeta,0.0446278214842,-0.35,False
topology_destroyed_control,3102,2,delta,alpha,0.0750756643316,-0.45,False
topology_destroyed_control,3102,2,delta,beta,-0.0869095850395,0,False
topology_destroyed_control,3102,2,delta,gamma,-0.0590800283697,-1,False
topology_destroyed_control,3102,2,delta,delta,3.22771076072e-19,0,False
topology_destroyed_control,3102,2,delta,epsilon,-0.0903363927559,1,False
topology_destroyed_control,3102,2,delta,zeta,0.168468365551,0,False
topology_destroyed_control,3102,2,epsilon,alpha,0.0477517125608,0,False
topology_destroyed_control,3102,2,epsilon,beta,0.0687051572782,0,False
topology_destroyed_control,3102,2,epsilon,gamma,0.0622240284285,0,False
topology_destroyed_control,3102,2,epsilon,delta,0.0903363927559,-1,False
topology_destroyed_control,3102,2,epsilon,epsilon,0,0,False
topology_destroyed_control,3102,2,epsilon,zeta,0.10669375978,1,True
topology_destroyed_control,3102,2,zeta,alpha,-0.00755023187148,1,False
topology_destroyed_control,3102,2,zeta,beta,0.107383906575,0,False
topology_destroyed_control,3102,2,zeta,gamma,-0.0446278214842,0.35,False
topology_destroyed_control,3102,2,zeta,delta,-0.168468365551,0,False
topology_destroyed_control,3102,2,zeta,epsilon,-0.10669375978,-1,False
topology_destroyed_control,3102,2,zeta,zeta,0,0,False
topology_destroyed_control,3102,3,alpha,alpha,0,0,False
topology_destroyed_control,3102,3,alpha,beta,0.181392971107,1,True
topology_destroyed_control,3102,3,alpha,gamma,-0.0215872945438,0,False
topology_destroyed_control,3102,3,alpha,delta,-0.057930338175,0.45,False
topology_destroyed_control,3102,3,alpha,epsilon,-0.0287205714586,0,False
topology_destroyed_control,3102,3,alpha,zeta,0.112281598961,-1,False
topology_destroyed_control,3102,3,beta,alpha,-0.181392971107,-1,False
topology_destroyed_control,3102,3,beta,beta,3.18196813097e-19,0,False
topology_destroyed_control,3102,3,beta,gamma,0.160178183902,1,False
topology_destroyed_control,3102,3,beta,delta,-0.153138380221,0,False
topology_destroyed_control,3102,3,beta,epsilon,-0.140556423038,0,False
topology_destroyed_control,3102,3,beta,zeta,-0.173645874431,0,False
topology_destroyed_control,3102,3,gamma,alpha,0.0215872945438,0,False
topology_destroyed_control,3102,3,gamma,beta,-0.160178183902,-1,False
topology_destroyed_control,3102,3,gamma,gamma,1.06908442762e-19,0,False
topology_destroyed_control,3102,3,gamma,delta,-0.0794102511459,1,True
topology_destroyed_control,3102,3,gamma,epsilon,0.176975961813,0,False
topology_destroyed_control,3102,3,gamma,zeta,0.164736607252,-0.35,False
topology_destroyed_control,3102,3,delta,alpha,0.057930338175,-0.45,False
topology_destroyed_control,3102,3,delta,beta,0.153138380221,0,False
topology_destroyed_control,3102,3,delta,gamma,0.0794102511459,-1,False
topology_destroyed_control,3102,3,delta,delta,7.98428068422e-20,0,False
topology_destroyed_control,3102,3,delta,epsilon,-0.118071595763,1,False
topology_destroyed_control,3102,3,delta,zeta,-0.0527184865555,0,False
topology_destroyed_control,3102,3,epsilon,alpha,0.0287205714586,0,False
topology_destroyed_control,3102,3,epsilon,beta,0.140556423038,0,False
topology_destroyed_control,3102,3,epsilon,gamma,-0.176975961813,0,False
topology_destroyed_control,3102,3,epsilon,delta,0.118071595763,-1,False
topology_destroyed_control,3102,3,epsilon,epsilon,0,0,False
topology_destroyed_control,3102,3,epsilon,zeta,0.101156965784,1,True
topology_destroyed_control,3102,3,zeta,alpha,-0.112281598961,1,False
topology_destroyed_control,3102,3,zeta,beta,0.173645874431,0,False
topology_destroyed_control,3102,3,zeta,gamma,-0.164736607252,0.35,False
topology_destroyed_control,3102,3,zeta,delta,0.0527184865555,0,False
topology_destroyed_control,3102,3,zeta,epsilon,-0.101156965784,-1,False
topology_destroyed_control,3102,3,zeta,zeta,0,0,False
topology_destroyed_control,3103,0,alpha,alpha,1.10558753852e-19,0,False
topology_destroyed_control,3103,0,alpha,beta,-0.0535542587047,1,True
topology_destroyed_control,3103,0,alpha,gamma,0.076490846837,0,False
topology_destroyed_control,3103,0,alpha,delta,-0.0334381343992,0.45,False
topology_destroyed_control,3103,0,alpha,epsilon,-0.160499685406,0,False
topology_destroyed_control,3103,0,alpha,zeta,-0.0334668989627,-1,False
topology_destroyed_control,3103,0,beta,alpha,0.0535542587047,-1,False
topology_destroyed_control,3103,0,beta,beta,0,0,False
topology_destroyed_control,3103,0,beta,gamma,-0.0934914433115,1,False
topology_destroyed_control,3103,0,beta,delta,-0.00573891420023,0,False
topology_destroyed_control,3103,0,beta,epsilon,0.00548404990787,0,False
topology_destroyed_control,3103,0,beta,zeta,0.0658423094105,0,False
topology_destroyed_control,3103,0,gamma,alpha,-0.076490846837,0,False
topology_destroyed_control,3103,0,gamma,beta,0.0934914433115,-1,False
topology_destroyed_control,3103,0,gamma,gamma,1.0946099046e-19,0,False
topology_destroyed_control,3103,0,gamma,delta,0.107572414524,1,True
topology_destroyed_control,3103,0,gamma,epsilon,0.117136296438,0,False
topology_destroyed_control,3103,0,gamma,zeta,-0.0179478786721,-0.35,False
topology_destroyed_control,3103,0,delta,alpha,0.0334381343992,-0.45,False
topology_destroyed_control,3103,0,delta,beta,0.00573891420023,0,False
topology_destroyed_control,3103,0,delta,gamma,-0.107572414524,-1,False
topology_destroyed_control,3103,0,delta,delta,0,0,False
topology_destroyed_control,3103,0,delta,epsilon,-0.156048064444,1,False
topology_destroyed_control,3103,0,delta,zeta,0.0256772063964,0,False
topology_destroyed_control,3103,0,epsilon,alpha,0.160499685406,0,False
topology_destroyed_control,3103,0,epsilon,beta,-0.00548404990787,0,False
topology_destroyed_control,3103,0,epsilon,gamma,-0.117136296438,0,False
topology_destroyed_control,3103,0,epsilon,delta,0.156048064444,-1,False
topology_destroyed_control,3103,0,epsilon,epsilon,1.85525772837e-19,0,False
topology_destroyed_control,3103,0,epsilon,zeta,0.120590028871,1,True
topology_destroyed_control,3103,0,zeta,alpha,0.0334668989627,1,False
topology_destroyed_control,3103,0,zeta,beta,-0.0658423094105,0,False
topology_destroyed_control,3103,0,zeta,gamma,0.0179478786721,0.35,False
topology_destroyed_control,3103,0,zeta,delta,-0.0256772063964,0,False
topology_destroyed_control,3103,0,zeta,epsilon,-0.120590028871,-1,False
topology_destroyed_control,3103,0,zeta,zeta,0,0,False
topology_destroyed_control,3103,1,alpha,alpha,0,0,False
topology_destroyed_control,3103,1,alpha,beta,-0.00442364190092,1,True
topology_destroyed_control,3103,1,alpha,gamma,0.000808156228672,0,False
topology_destroyed_control,3103,1,alpha,delta,-0.0735623235193,0.45,False
topology_destroyed_control,3103,1,alpha,epsilon,0.0769576609323,0,False
topology_destroyed_control,3103,1,alpha,zeta,0.0423703713728,-1,False
topology_destroyed_control,3103,1,beta,alpha,0.00442364190092,-1,False
topology_destroyed_control,3103,1,beta,beta,5.50990923485e-20,0,False
topology_destroyed_control,3103,1,beta,gamma,-0.132321048203,1,False
topology_destroyed_control,3103,1,beta,delta,0.102426558232,0,False
topology_destroyed_control,3103,1,beta,epsilon,0.00214472271579,0,False
topology_destroyed_control,3103,1,beta,zeta,0.0320462557907,0,False
topology_destroyed_control,3103,1,gamma,alpha,-0.000808156228672,0,False
topology_destroyed_control,3103,1,gamma,beta,0.132321048203,-1,False
topology_destroyed_control,3103,1,gamma,gamma,-8.06405839059e-20,0,False
topology_destroyed_control,3103,1,gamma,delta,-0.16251555354,1,True
topology_destroyed_control,3103,1,gamma,epsilon,0.070147358772,0,False
topology_destroyed_control,3103,1,gamma,zeta,-0.173036748233,-0.35,False
topology_destroyed_control,3103,1,delta,alpha,0.0735623235193,-0.45,False
topology_destroyed_control,3103,1,delta,beta,-0.102426558232,0,False
topology_destroyed_control,3103,1,delta,gamma,0.16251555354,-1,False
topology_destroyed_control,3103,1,delta,delta,0,0,False
topology_destroyed_control,3103,1,delta,epsilon,0.0547826152469,1,False
topology_destroyed_control,3103,1,delta,zeta,-0.0887771932662,0,False
topology_destroyed_control,3103,1,epsilon,alpha,-0.0769576609323,0,False
topology_destroyed_control,3103,1,epsilon,beta,-0.00214472271579,0,False
topology_destroyed_control,3103,1,epsilon,gamma,-0.070147358772,0,False
topology_destroyed_control,3103,1,epsilon,delta,-0.0547826152469,-1,False
topology_destroyed_control,3103,1,epsilon,epsilon,8.26097996536e-20,0,False
topology_destroyed_control,3103,1,epsilon,zeta,-0.0703521295152,1,True
topology_destroyed_control,3103,1,zeta,alpha,-0.0423703713728,1,False
topology_destroyed_control,3103,1,zeta,beta,-0.0320462557907,0,False
topology_destroyed_control,3103,1,zeta,gamma,0.173036748233,0.35,False
topology_destroyed_control,3103,1,zeta,delta,0.0887771932662,0,False
topology_destroyed_control,3103,1,zeta,epsilon,0.0703521295152,-1,False
topology_destroyed_control,3103,1,zeta,zeta,0,0,False
topology_destroyed_control,3103,2,alpha,alpha,-1.08302803873e-19,0,False
topology_destroyed_control,3103,2,alpha,beta,-0.127108740356,1,True
topology_destroyed_control,3103,2,alpha,gamma,-0.112784179711,0,False
topology_destroyed_control,3103,2,alpha,delta,0.0820670060995,0.45,False
topology_destroyed_control,3103,2,alpha,epsilon,-0.0813118619489,0,False
topology_destroyed_control,3103,2,alpha,zeta,0.0678055569629,-1,False
topology_destroyed_control,3103,2,beta,alpha,0.127108740356,-1,False
topology_destroyed_control,3103,2,beta,beta,-8.62125833499e-19,0,False
topology_destroyed_control,3103,2,beta,gamma,-0.121816328427,1,False
topology_destroyed_control,3103,2,beta,delta,0.00599572093956,0,False
topology_destroyed_control,3103,2,beta,epsilon,0.10869174859,0,False
topology_destroyed_control,3103,2,beta,zeta,0.17414913247,0,False
topology_destroyed_control,3103,2,gamma,alpha,0.112784179711,0,False
topology_destroyed_control,3103,2,gamma,beta,0.121816328427,-1,False
topology_destroyed_control,3103,2,gamma,gamma,2.16945666211e-19,0,False
topology_destroyed_control,3103,2,gamma,delta,-0.140793333214,1,True
topology_destroyed_control,3103,2,gamma,epsilon,0.117515734973,0,False
topology_destroyed_control,3103,2,gamma,zeta,0.0160663079861,-0.35,False
topology_destroyed_control,3103,2,delta,alpha,-0.0820670060995,-0.45,False
topology_destroyed_control,3103,2,delta,beta,-0.00599572093956,0,False
topology_destroyed_control,3103,2,delta,gamma,0.140793333214,-1,False
topology_destroyed_control,3103,2,delta,delta,2.20367809906e-19,0,False
topology_destroyed_control,3103,2,delta,epsilon,-0.122094182637,1,False
topology_destroyed_control,3103,2,delta,zeta,0.0960220830008,0,False
topology_destroyed_control,3103,2,epsilon,alpha,0.0813118619489,0,False
topology_destroyed_control,3103,2,epsilon,beta,-0.10869174859,0,False
topology_destroyed_control,3103,2,epsilon,gamma,-0.117515734973,0,False
topology_destroyed_control,3103,2,epsilon,delta,0.122094182637,-1,False
topology_destroyed_control,3103,2,epsilon,epsilon,1.0896147348e-19,0,False
topology_destroyed_control,3103,2,epsilon,zeta,0.125601254673,1,True
