pair_type,control_family,pair_index,left_observation_id,right_observation_id,component,normalized_value,robust_alt_value,normalization_reference,small_denominator_flag,artifact_flags,raw_values_json
control_control,periodic_diagonal_augmented_control,2,obs_624a249c44d428f10aa73463,obs_86701919f4db014d1d236f54,d_inv,0.3598061566064345,0.24819875718434203,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.20562859447899998, ""default_normalized"": 0.47484131900915305, ""left"": 0.433046970108, ""right"": 0.227418375629, ""symmetric_denominator"": 0.660465345738, ""symmetric_relative"": 0.31133896094008057}, ""transport_character_index"": {""abs_diff"": 0.113765052532, ""default_normalized"": 0.6045771508101505, ""left"": 0.07440787524, ""right"": 0.188172927772, ""symmetric_denominator"": 0.262580803013, ""symmetric_relative"": 0.4332573106129455}}"
control_control,periodic_diagonal_augmented_control,2,obs_624a249c44d428f10aa73463,obs_86701919f4db014d1d236f54,d_struct,0.45454545454545453,0.30303030303030304,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 11.0, ""right"": 11.0, ""symmetric_denominator"": 22.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 1, ""jaccard_distance"": 0.9090909090909091, ""left_count"": 6, ""right_count"": 6, ""union"": 11}, ""stable_edge_count"": {""left"": 1.0, ""right"": 1.0, ""symmetric_denominator"": 2.000000000001, ""symmetric_relative"": 0.0}}"
control_control,periodic_diagonal_augmented_control,2,obs_624a249c44d428f10aa73463,obs_86701919f4db014d1d236f54,d_spec,0.5683539881707373,0.43760802497483664,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.76996833907, ""default_normalized"": 0.8840220062866555, ""left"": 0.101014887133, ""right"": 0.870983226203, ""symmetric_denominator"": 0.9719981133369999, ""symmetric_relative"": 0.7921500345577784}, ""terminal_low_k_fraction"": {""abs_diff"": 0.20562859447899998, ""default_normalized"": 0.47484131900915305, ""left"": 0.433046970108, ""right"": 0.227418375629, ""symmetric_denominator"": 0.660465345738, ""symmetric_relative"": 0.31133896094008057}, ""terminal_low_k_power"": {""abs_diff"": 0.08369383562299998, ""default_normalized"": 0.3461986392164034, ""left"": 0.241750908705, ""right"": 0.158057073082, ""symmetric_denominator"": 0.399807981788, ""symmetric_relative"": 0.20933507942665092}}"
control_control,periodic_diagonal_augmented_control,2,obs_624a249c44d428f10aa73463,obs_86701919f4db014d1d236f54,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.454545454545, ""right"": 0.454545454545, ""symmetric_denominator"": 0.909090909091, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.032589285714, ""right"": 0.032589285714, ""symmetric_denominator"": 0.065178571429, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.967410714286, ""right"": 0.967410714286, ""symmetric_denominator"": 1.934821428573, ""symmetric_relative"": 0.0}}"
control_control,periodic_diagonal_augmented_control,2,obs_624a249c44d428f10aa73463,obs_86701919f4db014d1d236f54,d_time,0.16628872448979592,0.1838624107142857,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.14285714285714285, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.05820095238095239, 0.3492064285714285, 0.31746023809523805, 0.0, 0.5687830952380951, 0.02380952380952383, 0.010581904761904798]}"
control_control,periodic_diagonal_augmented_control,2,obs_624a249c44d428f10aa73463,obs_86701919f4db014d1d236f54,d_addr,0.0,0.0,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0}"
target_control,randomized_edge_control,0,obs_c21d789f14a613fc6b0083e2,obs_cd8cd88cb9618af0705bbf06,d_inv,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 2.4, ""right"": 2.4, ""symmetric_denominator"": 4.800000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.292205431702, ""right"": 0.292205431702, ""symmetric_denominator"": 0.5844108634049999, ""symmetric_relative"": 0.0}, ""transport_character_index"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.195992273447, ""right"": 0.195992273447, ""symmetric_denominator"": 0.39198454689499995, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,0,obs_c21d789f14a613fc6b0083e2,obs_cd8cd88cb9618af0705bbf06,d_struct,0.4,0.26666666666666666,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 9.0, ""right"": 9.0, ""symmetric_denominator"": 18.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 2, ""jaccard_distance"": 0.8, ""left_count"": 6, ""right_count"": 6, ""union"": 10}, ""stable_edge_count"": {""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,0,obs_c21d789f14a613fc6b0083e2,obs_cd8cd88cb9618af0705bbf06,d_spec,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.454104194181, ""right"": 0.454104194181, ""symmetric_denominator"": 0.908208388363, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.292205431702, ""right"": 0.292205431702, ""symmetric_denominator"": 0.5844108634049999, ""symmetric_relative"": 0.0}, ""terminal_low_k_power"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.132047123894, ""right"": 0.132047123894, ""symmetric_denominator"": 0.264094247789, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,0,obs_c21d789f14a613fc6b0083e2,obs_cd8cd88cb9618af0705bbf06,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.555555555556, ""right"": 0.555555555556, ""symmetric_denominator"": 1.111111111113, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.035130761687, ""right"": 0.035130761687, ""symmetric_denominator"": 0.07026152337500001, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.964869238313, ""right"": 0.964869238313, ""symmetric_denominator"": 1.929738476627, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,0,obs_c21d789f14a613fc6b0083e2,obs_cd8cd88cb9618af0705bbf06,d_time,0.21428571428571427,0.05357142857142857,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.42857142857142855, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
target_control,randomized_edge_control,0,obs_c21d789f14a613fc6b0083e2,obs_cd8cd88cb9618af0705bbf06,d_addr,0.41666666666666663,0.41666666666666663,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.8333333333333333, ""right_address"": {""dominant_chain_prefix"": [""spectral_half"", ""width_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.41666666666666663}"
target_control,randomized_edge_control,1,obs_ed1f0ceddbbf708b259ea1a6,obs_448f4e11eb5a27dd4f60b644,d_inv,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.419433204228, ""right"": 0.419433204228, ""symmetric_denominator"": 0.838866408457, ""symmetric_relative"": 0.0}, ""transport_character_index"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.072949535949, ""right"": 0.072949535949, ""symmetric_denominator"": 0.145899071899, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,1,obs_ed1f0ceddbbf708b259ea1a6,obs_448f4e11eb5a27dd4f60b644,d_struct,0.45454545454545453,0.30303030303030304,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 9.0, ""right"": 9.0, ""symmetric_denominator"": 18.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 1, ""jaccard_distance"": 0.9090909090909091, ""left_count"": 6, ""right_count"": 6, ""union"": 11}, ""stable_edge_count"": {""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,1,obs_ed1f0ceddbbf708b259ea1a6,obs_448f4e11eb5a27dd4f60b644,d_spec,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.146435889366, ""right"": 0.146435889366, ""symmetric_denominator"": 0.29287177873299997, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.419433204228, ""right"": 0.419433204228, ""symmetric_denominator"": 0.838866408457, ""symmetric_relative"": 0.0}, ""terminal_low_k_power"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.240513544425, ""right"": 0.240513544425, ""symmetric_denominator"": 0.481027088851, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,1,obs_ed1f0ceddbbf708b259ea1a6,obs_448f4e11eb5a27dd4f60b644,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.555555555556, ""right"": 0.555555555556, ""symmetric_denominator"": 1.111111111113, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.035130761687, ""right"": 0.035130761687, ""symmetric_denominator"": 0.07026152337500001, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.964869238313, ""right"": 0.964869238313, ""symmetric_denominator"": 1.929738476627, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,1,obs_ed1f0ceddbbf708b259ea1a6,obs_448f4e11eb5a27dd4f60b644,d_time,0.16666666666666666,0.041666666666666664,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.3333333333333333, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
target_control,randomized_edge_control,1,obs_ed1f0ceddbbf708b259ea1a6,obs_448f4e11eb5a27dd4f60b644,d_addr,0.41666666666666663,0.41666666666666663,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.8333333333333333, ""right_address"": {""dominant_chain_prefix"": [""spectral_half"", ""width_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.41666666666666663}"
target_control,randomized_edge_control,2,obs_8de73c59341ac382087fba03,obs_fa7bd1db2d6a1d5f66733a16,d_inv,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.33403803668, ""right"": 0.33403803668, ""symmetric_denominator"": 0.668076073361, ""symmetric_relative"": 0.0}, ""transport_character_index"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.177561804289, ""right"": 0.177561804289, ""symmetric_denominator"": 0.355123608579, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,2,obs_8de73c59341ac382087fba03,obs_fa7bd1db2d6a1d5f66733a16,d_struct,0.45454545454545453,0.30303030303030304,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 11.0, ""right"": 11.0, ""symmetric_denominator"": 22.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 1, ""jaccard_distance"": 0.9090909090909091, ""left_count"": 6, ""right_count"": 6, ""union"": 11}, ""stable_edge_count"": {""left"": 1.0, ""right"": 1.0, ""symmetric_denominator"": 2.000000000001, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,2,obs_8de73c59341ac382087fba03,obs_fa7bd1db2d6a1d5f66733a16,d_spec,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.435783341846, ""right"": 0.435783341846, ""symmetric_denominator"": 0.8715666836929999, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.33403803668, ""right"": 0.33403803668, ""symmetric_denominator"": 0.668076073361, ""symmetric_relative"": 0.0}, ""terminal_low_k_power"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.27623564879, ""right"": 0.27623564879, ""symmetric_denominator"": 0.552471297581, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,2,obs_8de73c59341ac382087fba03,obs_fa7bd1db2d6a1d5f66733a16,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.454545454545, ""right"": 0.454545454545, ""symmetric_denominator"": 0.909090909091, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.035886189834, ""right"": 0.035886189834, ""symmetric_denominator"": 0.071772379669, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.964113810166, ""right"": 0.964113810166, ""symmetric_denominator"": 1.928227620333, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,2,obs_8de73c59341ac382087fba03,obs_fa7bd1db2d6a1d5f66733a16,d_time,0.23809523809523808,0.05952380952380952,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.47619047619047616, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
target_control,randomized_edge_control,2,obs_8de73c59341ac382087fba03,obs_fa7bd1db2d6a1d5f66733a16,d_addr,0.41666666666666663,0.41666666666666663,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.8333333333333333, ""right_address"": {""dominant_chain_prefix"": [""spectral_half"", ""width_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.41666666666666663}"
target_control,randomized_edge_control,3,obs_ea0aca853f3046642f451b7d,obs_3f3cbf5fee77e89478120a3b,d_inv,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.440128325071, ""right"": 0.440128325071, ""symmetric_denominator"": 0.880256650143, ""symmetric_relative"": 0.0}, ""transport_character_index"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.078237033736, ""right"": 0.078237033736, ""symmetric_denominator"": 0.156474067473, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,3,obs_ea0aca853f3046642f451b7d,obs_3f3cbf5fee77e89478120a3b,d_struct,0.45454545454545453,0.30303030303030304,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 11.0, ""right"": 11.0, ""symmetric_denominator"": 22.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 1, ""jaccard_distance"": 0.9090909090909091, ""left_count"": 6, ""right_count"": 6, ""union"": 11}, ""stable_edge_count"": {""left"": 1.0, ""right"": 1.0, ""symmetric_denominator"": 2.000000000001, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,3,obs_ea0aca853f3046642f451b7d,obs_3f3cbf5fee77e89478120a3b,d_spec,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.082393814219, ""right"": 0.082393814219, ""symmetric_denominator"": 0.164787628439, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.440128325071, ""right"": 0.440128325071, ""symmetric_denominator"": 0.880256650143, ""symmetric_relative"": 0.0}, ""terminal_low_k_power"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.240055702653, ""right"": 0.240055702653, ""symmetric_denominator"": 0.48011140530699997, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,3,obs_ea0aca853f3046642f451b7d,obs_3f3cbf5fee77e89478120a3b,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.454545454545, ""right"": 0.454545454545, ""symmetric_denominator"": 0.909090909091, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.035886189834, ""right"": 0.035886189834, ""symmetric_denominator"": 0.071772379669, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.964113810166, ""right"": 0.964113810166, ""symmetric_denominator"": 1.928227620333, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,3,obs_ea0aca853f3046642f451b7d,obs_3f3cbf5fee77e89478120a3b,d_time,0.16666666666666666,0.041666666666666664,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.3333333333333333, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
target_control,randomized_edge_control,3,obs_ea0aca853f3046642f451b7d,obs_3f3cbf5fee77e89478120a3b,d_addr,0.41666666666666663,0.41666666666666663,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.8333333333333333, ""right_address"": {""dominant_chain_prefix"": [""spectral_half"", ""width_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.41666666666666663}"
target_control,randomized_edge_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_ddbc298f7c4df1aede53d5d6,d_inv,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.413051734778, ""right"": 0.413051734778, ""symmetric_denominator"": 0.826103469557, ""symmetric_relative"": 0.0}, ""transport_character_index"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.171740105787, ""right"": 0.171740105787, ""symmetric_denominator"": 0.34348021157499997, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_ddbc298f7c4df1aede53d5d6,d_struct,0.4,0.26666666666666666,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 9.0, ""right"": 9.0, ""symmetric_denominator"": 18.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 2, ""jaccard_distance"": 0.8, ""left_count"": 6, ""right_count"": 6, ""union"": 10}, ""stable_edge_count"": {""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_ddbc298f7c4df1aede53d5d6,d_spec,0.0,0.0,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.143681882543, ""right"": 0.143681882543, ""symmetric_denominator"": 0.28736376508699996, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.413051734778, ""right"": 0.413051734778, ""symmetric_denominator"": 0.826103469557, ""symmetric_relative"": 0.0}, ""terminal_low_k_power"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 0.395712974841, ""right"": 0.395712974841, ""symmetric_denominator"": 0.791425949683, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_ddbc298f7c4df1aede53d5d6,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.555555555556, ""right"": 0.555555555556, ""symmetric_denominator"": 1.111111111113, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.036701388889, ""right"": 0.036701388889, ""symmetric_denominator"": 0.073402777779, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.963298611111, ""right"": 0.963298611111, ""symmetric_denominator"": 1.9265972222230001, ""symmetric_relative"": 0.0}}"
target_control,randomized_edge_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_ddbc298f7c4df1aede53d5d6,d_time,0.21428571428571427,0.05357142857142857,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.42857142857142855, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
