time_seconds,strain
1.653320312,5.799897308450e-02
1.654296875,1.991300170038e+00
1.655273438,1.152892023290e+00
1.656250000,6.461961057882e-01
1.657226562,3.092434682682e-01
1.658203125,1.040003015264e-01
1.659179688,1.006293445862e+00
1.660156250,2.889123309409e+00
1.661132812,2.639019075553e+00
1.662109375,1.497959288572e+00
1.663085938,-1.105998722761e+00
1.664062500,2.208591977994e-01
1.665039062,1.804960778543e-02
1.666015625,7.854520509922e-01
1.666992188,-4.635275365882e-02
1.667968750,-5.876116881028e-02
1.668945312,-2.364465310055e+00
1.669921875,5.256742610857e-01
1.670898438,8.913150970260e-01
1.671875000,1.110146163293e+00
1.672851562,1.489998562096e+00
1.673828125,-8.074366098276e-01
1.674804688,3.846901994744e-01
1.675781250,-7.501917445462e-01
1.676757812,-7.895348893553e-01
1.677734375,-8.660036252881e-01
1.678710938,-4.533784530688e-01
1.679687500,-1.430528132152e+00
1.680664062,2.240821680424e-01
1.681640625,5.774525068208e-01
1.682617188,-5.417041324821e-02
1.683593750,3.086395968962e-01
1.684570312,-1.292394504561e+00
1.685546875,3.476290022613e-01
1.686523438,-1.814960465486e-01
1.687500000,8.780797644861e-01
1.688476562,1.181650751286e+00
1.689453125,-1.024547154504e+00
1.690429688,2.486693225942e-01
1.691406250,-1.847901151719e+00
1.692382812,1.362981023100e+00
1.693359375,-1.329451359682e-01
1.694335938,-1.560144311793e+00
1.695312500,1.274198522232e+00
1.696289062,-1.772671887459e+00
1.697265625,6.599892877145e-01
1.698242188,1.335751891624e+00
1.699218750,2.166297348553e+00
1.700195312,3.431019504931e-01
1.701171875,1.425911787107e+00
1.702148438,3.759385889442e-01
1.703125000,-1.816826522480e+00
1.704101562,-1.988658661872e-02
1.705078125,3.469141433480e-01
1.706054688,-8.188054551595e-02
1.707031250,5.087172479127e-01
1.708007812,-5.036281486845e-01
1.708984375,6.456963370556e-01
1.709960938,-1.342283080039e+00
1.710937500,4.198865082118e-01
1.711914062,-1.064682836883e-01
1.712890625,-1.960328765692e+00
1.713867188,-1.004827064030e+00
1.714843750,1.079357164018e+00
1.715820312,2.821729202640e-01
1.716796875,-7.886015231221e-01
1.717773438,9.861071827744e-01
1.718750000,-1.408716807719e+00
1.719726562,-3.585919469948e-01
1.720703125,-7.304828714742e-01
1.721679688,-5.057019863335e-01
1.722656250,-6.002108823588e-01
1.723632812,2.437758326490e-01
1.724609375,2.599064462406e-01
1.725585938,4.507693804789e-01
1.726562500,-4.463543608146e-01
1.727539062,1.311783785716e+00
1.728515625,7.344207960644e-01
1.729492188,9.943568105538e-01
1.730468750,2.082101600681e-01
1.731445312,-2.947537287256e-01
1.732421875,-2.118167501340e+00
1.733398438,-2.296938599161e-02
1.734375000,1.100547272097e+00
1.735351562,-9.514817627074e-02
1.736328125,-6.475428394787e-01
1.737304688,4.629307630115e-01
1.738281250,1.235620834659e+00
1.739257812,-1.298490277661e+00
1.740234375,-3.190137047921e-01
1.741210938,-5.879626271422e-02
1.742187500,1.902308409409e+00
1.743164062,9.807490145295e-01
1.744140625,1.413960871732e+00
1.745117188,-1.512229182413e-01
1.746093750,-1.228906514781e-01
1.747070312,7.154689915651e-02
1.748046875,7.730243909946e-01
1.749023438,-1.505096365962e+00
1.750000000,1.978515390279e-01
1.750976562,-2.885663317411e-01
1.751953125,2.217863804520e+00
1.752929688,8.835723423497e-01
1.753906250,8.804047922429e-01
1.754882812,3.168890865749e-01
1.755859375,2.293838046027e-02
1.756835938,8.528099148668e-01
1.757812500,1.845028032081e+00
1.758789062,1.027070781538e+00
1.759765625,1.500534494032e+00
1.760742188,1.641419305681e-01
1.761718750,-1.367790052451e-01
1.762695312,-4.096511953419e-01
1.763671875,8.642988130781e-01
1.764648438,5.932311751337e-01
1.765625000,-4.204904308384e-02
1.766601562,8.273989168393e-01
1.767578125,1.320278431713e+00
1.768554688,6.268440377210e-01
1.769531250,1.944773871746e+00
1.770507812,3.348217377917e-01
1.771484375,1.518391080635e+00
1.772460938,1.884003445081e-01
1.773437500,5.067737429805e-01
1.774414062,1.428672590759e+00
1.775390625,-1.453972960139e+00
1.776367188,-4.404682815851e-01
1.777343750,-8.901750531751e-01
1.778320312,-1.231333922315e+00
1.779296875,6.555822380307e-01
1.780273438,3.207789922930e-02
1.781250000,1.381581352084e+00
1.782226562,-7.242900048976e-01
1.783203125,3.402354863422e-01
1.784179688,5.327683495103e-01
1.785156250,1.767386764545e+00
1.786132812,-1.875519264171e+00
1.787109375,-3.256335200794e-01
1.788085938,-1.017026322029e+00
1.789062500,-2.009675877496e-02
1.790039062,-3.619639114662e-02
1.791015625,-1.059060964212e-01
1.791992188,2.391177555227e-01
1.792968750,-8.398618814104e-01
1.793945312,6.168986083713e-01
1.794921875,-1.538253419950e+00
1.795898438,-5.633809757582e-03
1.796875000,1.940344487466e-01
1.797851562,2.503305385134e-01
1.798828125,-1.007067068891e+00
1.799804688,7.274034750246e-01
1.800781250,-6.951612227927e-01
1.801757812,-1.070829953930e+00
1.802734375,1.844514042494e-01
1.803710938,5.201150894182e-01
1.804687500,9.247157114411e-02
1.805664062,1.818092364529e+00
1.806640625,-1.788637955128e+00
1.807617188,3.633579490477e-01
1.808593750,5.581100887528e-01
1.809570312,-4.847914721327e-01
1.810546875,1.181622420832e+00
1.811523438,-5.752953664107e-01
1.812500000,-3.526630613936e-01
1.813476562,-2.346817408518e-02
1.814453125,-5.609462691817e-02
1.815429688,1.364189961260e+00
1.816406250,4.491175629148e-01
1.817382812,-2.019982320235e-01
1.818359375,1.977226819979e-01
1.819335938,3.263452474202e-01
1.820312500,-1.330376838259e-01
1.821289062,-2.403983650782e-01
1.822265625,1.879899903171e+00
1.823242188,-4.107240627690e-01
1.824218750,7.287832899948e-01
1.825195312,-2.367802402117e+00
1.826171875,5.476480453685e-01
1.827148438,8.959477290129e-01
1.828125000,5.918419840981e-01
1.829101562,-1.581467399934e-01
1.830078125,1.543024715131e-02
1.831054688,1.875841858978e-01
1.832031250,-9.901157192053e-01
1.833007812,7.757436920268e-01
1.833984375,-1.065342731801e+00
1.834960938,-1.413641728274e-01
1.835937500,7.805639050879e-01
1.836914062,-8.312284424337e-01
1.837890625,1.151695586457e+00
1.838867188,-8.413493592530e-01
1.839843750,-2.350099667631e+00
1.840820312,1.040502643705e+00
1.841796875,1.026100307628e+00
1.842773438,3.445871384148e-01
1.843750000,-3.278640781540e-01
1.844726562,8.776024426753e-01
1.845703125,4.121994636761e-01
1.846679688,6.233210709008e-01
1.847656250,1.895219801537e-01
1.848632812,6.776493475120e-01
1.849609375,1.449840357455e+00
1.850585938,7.990837452314e-02
1.851562500,-1.306583673850e+00
1.852539062,3.044495021907e-01
1.853515625,-1.413618082504e-01
1.854492188,1.528738784248e-01
1.855468750,-4.986451498718e-01
1.856445312,1.212226289378e+00
1.857421875,-1.095725498161e-01
1.858398438,2.910938798001e-01
1.859375000,-1.144321618411e-01
1.860351562,7.350771183698e-01
1.861328125,1.115853049701e+00
1.862304688,1.425956562895e+00
1.863281250,8.730011796380e-01
1.864257812,-1.597278904437e+00
1.865234375,8.106690352882e-01
1.866210938,7.129762423388e-01
1.867187500,9.621689315906e-01
1.868164062,-1.204320030502e+00
1.869140625,1.813352549919e-01
1.870117188,1.215919574586e+00
1.871093750,1.734012874653e+00
1.872070312,1.562831332569e-01
1.873046875,7.259755285016e-01
1.874023438,-5.558723203185e-01
1.875000000,8.903206317261e-02
1.875976562,4.578386775185e-01
1.876953125,-1.089068433805e+00
1.877929688,1.218993864808e+00
1.878906250,4.062704340869e-01
1.879882812,3.911512539257e-02
1.880859375,1.358532549672e+00
1.881835938,1.687923059824e-01
1.882812500,-7.578670449860e-01
1.883789062,1.827455470906e+00
1.884765625,3.765464727871e-01
1.885742188,1.965876272748e+00
1.886718750,3.086622924177e-01
1.887695312,4.754638004494e-01
1.888671875,-1.786831815687e+00
1.889648438,-6.402005165130e-01
1.890625000,1.052391482152e+00
1.891601562,8.152069577073e-01
1.892578125,7.686195752656e-01
1.893554688,5.712688137007e-01
1.894531250,-4.990894662714e-02
1.895507812,7.271587322079e-01
1.896484375,-4.294876261326e-01
1.897460938,-3.020300357267e-01
1.898437500,1.466780849115e+00
1.899414062,1.107830381734e+00
1.900390625,-5.732565946887e-02
1.901367188,3.174495165762e+00
1.902343750,1.042863674711e+00
1.903320312,-3.520097474810e-02
1.904296875,-5.256417958839e-01
1.905273438,-3.237068977609e-01
1.906250000,2.206991442985e-01
1.907226562,-7.229409461738e-01
1.908203125,1.135652155577e+00
1.909179688,-1.311776342067e+00
1.910156250,-5.802232045947e-01
1.911132812,1.645430646153e+00
1.912109375,-2.693976373854e-01
1.913085938,3.724372910246e-01
1.914062500,-4.717961293325e-01
1.915039062,6.429083374383e-02
1.916015625,-1.549708972425e+00
1.916992188,-1.446575624177e+00
1.917968750,1.243659822769e+00
1.918945312,7.208555597942e-02
1.919921875,-7.921980551856e-01
1.920898438,6.888948112683e-01
1.921875000,-1.326138671026e+00
1.922851562,2.099213281743e-01
1.923828125,6.080680820281e-01
1.924804688,-6.672203681571e-01
1.925781250,-1.785003601059e-01
1.926757812,-8.943490700126e-01
1.927734375,6.952450846849e-01
1.928710938,-1.020578018053e+00
1.929687500,4.544107453249e-01
1.930664062,4.821958380336e-01
1.931640625,-7.628188858469e-01
1.932617188,1.400104858903e+00
1.933593750,1.023161897916e+00
1.934570312,5.541038439941e-01
1.935546875,5.868974932086e-01
1.936523438,-5.132229351174e-01
1.937500000,-3.121519100300e-01
1.938476562,1.510158937137e+00
1.939453125,3.791028219181e-01
1.940429688,-7.276526196160e-01
1.941406250,-1.198715024217e+00
1.942382812,6.020769352643e-01
1.943359375,-1.968871475363e-01
1.944335938,1.295967226300e+00
1.945312500,-5.701962774353e-01
1.946289062,9.410501474806e-01
1.947265625,4.510980802902e-01
1.948242188,3.982236581132e-01
1.949218750,3.410039851643e-01
1.950195312,6.425207649668e-01
1.951171875,1.817908900532e+00
1.952148438,4.800362507271e-01
1.953125000,4.026378374715e-01
1.954101562,3.959767373349e-01
1.955078125,-7.391045951388e-01
1.956054688,-9.544092004911e-01
1.957031250,1.525666661359e+00
1.958007812,8.375476869409e-01
1.958984375,5.258968000789e-01
1.959960938,4.240658902721e-02
1.960937500,4.852926140716e-01
1.961914062,4.668433550327e-01
1.962890625,1.112764633300e+00
1.963867188,4.721595330562e-01
1.964843750,-2.342293408911e-01
1.965820312,-1.513245016202e+00
1.966796875,3.090414547868e+00
1.967773438,-2.134848446725e+00
1.968750000,1.444368690604e+00
1.969726562,3.974272645351e-01
1.970703125,-3.298239638013e-01
1.971679688,5.315206094457e-01
1.972656250,1.481850677964e+00
1.973632812,-6.310014665334e-01
1.974609375,1.025655395022e+00
1.975585938,-7.050380692413e-01
1.976562500,6.527297629150e-01
1.977539062,-5.008956721144e-01
1.978515625,1.736284112223e-01
1.979492188,1.134068294908e+00
1.980468750,2.517785653007e-01
1.981445312,1.563143712023e+00
1.982421875,-9.937518548872e-01
1.983398438,1.014186958596e+00
1.984375000,7.438487882240e-02
1.985351562,1.355174796996e+00
1.986328125,5.216805100849e-01
1.987304688,-1.091883062736e+00
1.988281250,1.093492999369e+00
1.989257812,7.946820977485e-01
1.990234375,4.932134462952e-01
1.991210938,9.153542491830e-01
1.992187500,8.559074284620e-01
1.993164062,-2.890989049289e-01
1.994140625,6.916199605463e-01
1.995117188,8.297315873720e-01
1.996093750,4.722023191158e-01
1.997070312,3.509928024967e-01
1.998046875,-1.690874242097e-01
1.999023438,8.405248228070e-02
